Region,Date,Year,Month,Frequency,Estimated Unemployment Rate (%),Estimated Employed,Estimated Labour Participation Rate (%),Area,Gap_Unemployment %,Gap_Employed,Gap_Labour_Participation %,MoM_Unemployment_Rate_Change
Madhya Pradesh,2019-12-31,2019,12, Monthly,2.94,16854647.0,40.77,Rural,-3.2600000000000002,10067244.0,0.9400000000000048,0.21999999999999975
Madhya Pradesh,2020-01-31,2020,1, Monthly,3.66,16183702.0,39.35,Rural,-1.5099999999999998,9348772.0,-0.240000000000002,0.7200000000000002
Madhya Pradesh,2020-02-29,2020,2, Monthly,4.42,16178044.0,39.57,Rural,-0.54,9644609.0,1.8900000000000006,0.7599999999999998
Madhya Pradesh,2020-03-31,2020,3, Monthly,1.19,16480441.0,38.9,Rural,-3.61,10093718.0,2.219999999999999,-3.23
Madhya Pradesh,2020-04-30,2020,4, Monthly,12.5,14238959.0,37.88,Rural,0.5600000000000005,9436086.0,8.120000000000001,11.31
Madhya Pradesh,2020-05-31,2020,5, Monthly,22.46,13099601.0,39.24,Rural,-18.03,9219667.0,3.75,9.96
Madhya Pradesh,2020-06-30,2020,6, Monthly,6.46,16748971.0,41.5,Rural,-6.260000000000001,10527409.0,2.780000000000001,-16.0
Maharashtra,2019-05-31,2019,5, Monthly,3.67,23896858.0,47.11,Rural,-2.41,6934284.0,8.810000000000002,
Maharashtra,2019-06-30,2019,6, Monthly,4.34,23056511.0,45.69,Rural,-2.12,5681458.0,6.390000000000001,0.6699999999999999
Maharashtra,2019-07-31,2019,7, Monthly,3.66,24843750.0,48.8,Rural,-2.6899999999999995,7628073.0,9.989999999999995,-0.6799999999999997
Maharashtra,2019-08-31,2019,8, Monthly,3.76,26835389.0,52.67,Rural,-3.8100000000000005,10232622.0,14.829999999999998,0.09999999999999964
Maharashtra,2019-09-30,2019,9, Monthly,4.4,25219281.0,49.74,Rural,-3.1999999999999993,7822883.0,10.160000000000004,0.6400000000000006
Maharashtra,2019-10-31,2019,10, Monthly,3.81,24330249.0,47.61,Rural,-3.6999999999999997,7108258.0,8.560000000000002,-0.5900000000000003
Maharashtra,2019-11-30,2019,11, Monthly,3.68,24881383.0,48.53,Rural,-3.9199999999999995,7394700.0,8.920000000000002,-0.1299999999999999
Maharashtra,2019-12-31,2019,12, Monthly,3.03,26357625.0,50.98,Rural,-4.800000000000001,9776481.0,13.409999999999997,-0.6500000000000004
Maharashtra,2020-01-31,2020,1, Monthly,3.8,25881398.0,50.36,Rural,-2.87,9165928.0,13.04,0.77
Maharashtra,2020-02-29,2020,2, Monthly,4.24,25293535.0,49.36,Rural,-1.0999999999999996,8170753.0,11.75,0.4400000000000004
Maharashtra,2020-03-31,2020,3, Monthly,5.38,23130976.0,45.6,Rural,-0.96,6065146.0,7.800000000000004,1.1399999999999997
Maharashtra,2020-04-30,2020,4, Monthly,25.28,15014802.0,37.42,Rural,10.290000000000001,2340351.0,6.560000000000002,19.900000000000002
Maharashtra,2020-05-31,2020,5, Monthly,16.89,18423447.0,41.21,Rural,0.9700000000000006,6057693.0,10.830000000000002,-8.39
Maharashtra,2020-06-30,2020,6, Monthly,9.4,23601016.0,48.34,Rural,-0.6099999999999994,7428326.0,11.300000000000004,-7.49
Meghalaya,2019-05-31,2019,5, Monthly,3.16,1119011.0,66.13,Rural,-5.24,890033.0,18.339999999999996,
Meghalaya,2019-06-30,2019,6, Monthly,4.23,1024797.0,61.09,Rural,-4.43,793545.0,12.800000000000004,1.0700000000000003
Meghalaya,2019-07-31,2019,7, Monthly,1.03,1158511.0,66.67,Rural,-3.3999999999999995,874496.0,10.120000000000005,-3.2
Meghalaya,2019-08-31,2019,8, Monthly,0.52,1065725.0,60.86,Rural,-5.279999999999999,806292.0,8.589999999999996,-0.51
Meghalaya,2019-09-30,2019,9, Monthly,0.24,1162159.0,66.02,Rural,-5.06,908272.0,15.249999999999993,-0.28
Meghalaya,2019-10-31,2019,10, Monthly,3.7,1080609.0,63.44,Rural,-3.5,846234.0,15.729999999999997,3.46
Meghalaya,2019-11-30,2019,11, Monthly,1.5,1205703.0,69.03,Rural,-1.52,912272.0,12.009999999999998,-2.2
Meghalaya,2019-12-31,2019,12, Monthly,1.8,1102997.0,63.18,Rural,-3.41,835580.0,10.14,0.30000000000000004
Meghalaya,2020-01-31,2020,1, Monthly,0.97,1229406.0,69.66,Rural,-3.79,967719.0,18.129999999999995,-0.8300000000000001
Meghalaya,2020-02-29,2020,2, Monthly,2.76,1112864.0,64.06,Rural,-4.61,878899.0,16.800000000000004,1.7899999999999998
Meghalaya,2020-03-31,2020,3, Monthly,1.28,1192616.0,67.46,Rural,-1.5199999999999998,902881.0,11.819999999999993,-1.4799999999999998
Meghalaya,2020-04-30,2020,4, Monthly,8.38,803118.0,48.83,Rural,-9.01,641179.0,12.32,7.1000000000000005
Meghalaya,2020-05-31,2020,5, Monthly,3.73,992148.0,57.26,Rural,-10.85,769232.0,8.780000000000001,-4.65
Meghalaya,2020-06-30,2020,6, Monthly,1.35,1150200.0,64.63,Rural,,,,-2.38
Odisha,2019-05-31,2019,5, Monthly,4.17,11155753.0,40.47,Rural,1.2199999999999998,8636171.0,-0.7899999999999991,
Odisha,2019-06-30,2019,6, Monthly,4.71,10965154.0,39.94,Rural,2.08,8608864.0,1.5499999999999972,0.54
Odisha,2019-07-31,2019,7, Monthly,3.31,12009883.0,43.05,Rural,1.53,9467646.0,2.059999999999995,-1.4
Odisha,2019-08-31,2019,8, Monthly,3.68,11727659.0,42.13,Rural,0.18000000000000016,9270676.0,1.8800000000000026,0.3700000000000001
Odisha,2019-09-30,2019,9, Monthly,4.31,11167715.0,40.32,Rural,0.5299999999999998,8597052.0,-1.8299999999999983,0.6299999999999994
Odisha,2019-10-31,2019,10, Monthly,4.28,11621534.0,41.88,Rural,-0.21999999999999975,9164679.0,1.3700000000000045,-0.02999999999999936
Odisha,2019-11-30,2019,11, Monthly,4.72,12192623.0,44.06,Rural,2.4899999999999998,9598154.0,2.3500000000000014,0.4399999999999995
Odisha,2019-12-31,2019,12, Monthly,4.67,11345069.0,40.91,Rural,1.31,8976021.0,2.4499999999999957,-0.04999999999999982
Odisha,2020-01-31,2020,1, Monthly,1.81,11182128.0,39.09,Rural,-0.46999999999999975,8620808.0,-1.9599999999999937,-2.86
Odisha,2020-02-29,2020,2, Monthly,3.31,11842655.0,41.98,Rural,1.12,9404575.0,3.009999999999998,1.5
Odisha,2020-03-31,2020,3, Monthly,15.09,9814156.0,39.55,Rural,11.129999999999999,7356204.0,-0.38000000000000256,11.78
Odisha,2020-04-30,2020,4, Monthly,24.48,5562449.0,25.16,Rural,3.9800000000000004,4259205.0,-0.370000000000001,9.39
Odisha,2020-05-31,2020,5, Monthly,9.45,9683719.0,36.48,Rural,-0.5500000000000007,7708238.0,2.3599999999999994,-15.030000000000001
Odisha,2020-06-30,2020,6, Monthly,4.59,10187145.0,36.36,Rural,2.4099999999999997,7966076.0,1.1199999999999974,-4.859999999999999
Puducherry,2019-05-31,2019,5, Monthly,0.0,172474.0,43.08,Rural,-1.25,-111431.0,7.369999999999997,
Puducherry,2019-06-30,2019,6, Monthly,0.0,184527.0,45.95,Rural,0.0,-119842.0,8.220000000000006,0.0
Puducherry,2019-07-31,2019,7, Monthly,0.0,139227.0,34.56,Rural,0.0,-141890.0,-0.21000000000000085,0.0
Puducherry,2019-08-31,2019,8, Monthly,4.85,183930.0,47.83,Rural,-4.1,-128952.0,5.420000000000002,4.85
Puducherry,2019-09-30,2019,9, Monthly,0.0,175718.0,43.34,Rural,-1.22,-110855.0,7.6100000000000065,-4.85
Puducherry,2019-10-31,2019,10, Monthly,1.18,180283.0,44.85,Rural,0.010000000000000009,-132265.0,5.990000000000002,1.18
Puducherry,2019-11-30,2019,11, Monthly,0.0,142787.0,35.0,Rural,-1.37,-132216.0,0.8100000000000023,-1.18
Puducherry,2019-12-31,2019,12, Monthly,1.99,180808.0,45.07,Rural,-3.2199999999999998,-132327.0,4.649999999999999,1.99
Puducherry,2020-01-31,2020,1, Monthly,0.58,176252.0,43.18,Rural,0.010000000000000009,-105446.0,8.589999999999996,-1.4100000000000001
Puducherry,2020-02-29,2020,2, Monthly,1.74,183619.0,45.38,Rural,-0.040000000000000036,-126723.0,6.880000000000003,1.1600000000000001
Puducherry,2020-03-31,2020,3, Monthly,2.31,142176.0,35.23,Rural,1.69,-136675.0,1.1099999999999994,0.5700000000000001
Puducherry,2020-04-30,2020,4, Monthly,74.51,49420.0,46.79,Rural,-2.2299999999999898,-18702.0,11.25,72.2
Punjab,2019-05-31,2019,5, Monthly,9.17,6088547.0,44.79,Rural,-4.32,2798629.0,4.759999999999998,
Punjab,2019-06-30,2019,6, Monthly,12.21,6025235.0,45.79,Rural,-0.9599999999999991,2717437.0,5.769999999999996,3.040000000000001
Punjab,2019-07-31,2019,7, Monthly,9.64,6308129.0,46.5,Rural,-1.9699999999999989,2715687.0,3.8800000000000026,-2.5700000000000003
Punjab,2019-08-31,2019,8, Monthly,6.69,6183427.0,44.08,Rural,-5.3,2683564.0,2.469999999999999,-2.95
Punjab,2019-09-30,2019,9, Monthly,8.59,6260971.0,45.49,Rural,-7.1,3033793.0,5.520000000000003,1.8999999999999995
Punjab,2019-10-31,2019,10, Monthly,12.56,6021921.0,45.66,Rural,-1.1899999999999995,2951483.0,8.559999999999995,3.9700000000000006
Punjab,2019-11-30,2019,11, Monthly,7.07,6395022.0,45.55,Rural,-3.3200000000000003,2792779.0,3.729999999999997,-5.49
Punjab,2019-12-31,2019,12, Monthly,6.13,6164215.0,43.4,Rural,-5.840000000000001,2588437.0,1.2299999999999969,-0.9400000000000004
Punjab,2020-01-31,2020,1, Monthly,9.69,6189471.0,45.22,Rural,-3.99,2936849.0,6.18,3.5599999999999996
Punjab,2020-02-29,2020,2, Monthly,10.41,6009820.0,44.19,Rural,-1.58,2790593.0,6.369999999999997,0.7200000000000006
Punjab,2020-03-31,2020,3, Monthly,10.51,6373692.0,46.85,Rural,0.5399999999999991,2771899.0,5.560000000000002,0.09999999999999964
Punjab,2020-04-30,2020,4, Monthly,3.69,4721590.0,32.2,Rural,2.56,2422615.0,8.250000000000004,-6.82
Punjab,2020-05-31,2020,5, Monthly,40.59,3727366.0,41.14,Rural,20.050000000000004,1044708.0,6.43,36.900000000000006
Punjab,2020-06-30,2020,6, Monthly,20.0,5364047.0,43.9,Rural,9.45,2316297.0,8.939999999999998,-20.590000000000003
Rajasthan,2019-05-31,2019,5, Monthly,4.03,15226005.0,38.52,Rural,-9.59,10117569.0,-0.9199999999999946,
Rajasthan,2019-06-30,2019,6, Monthly,13.7,14610564.0,41.02,Rural,-0.6600000000000001,9369390.0,0.29000000000000625,9.669999999999998
Rajasthan,2019-07-31,2019,7, Monthly,9.7,14859873.0,39.78,Rural,-1.9700000000000006,9487403.0,-0.6000000000000014,-4.0
Rajasthan,2019-08-31,2019,8, Monthly,12.5,15052051.0,41.48,Rural,-2.210000000000001,9856881.0,1.1399999999999935,2.8000000000000007
Rajasthan,2019-09-30,2019,9, Monthly,5.45,15419779.0,39.24,Rural,-7.180000000000001,10242960.0,0.09000000000000341,-7.05
Rajasthan,2019-10-31,2019,10, Monthly,14.66,15178544.0,42.69,Rural,1.6400000000000006,9794209.0,1.8900000000000006,9.21
Rajasthan,2019-11-30,2019,11, Monthly,10.47,15278556.0,40.87,Rural,-3.83,9971841.0,0.14000000000000057,-4.1899999999999995
Rajasthan,2019-12-31,2019,12, Monthly,13.96,15485307.0,43.0,Rural,-4.079999999999998,10375826.0,2.1000000000000014,3.49
Rajasthan,2020-01-31,2020,1, Monthly,8.0,15484353.0,40.12,Rural,-10.82,10326990.0,-1.470000000000006,-5.960000000000001
Rajasthan,2020-02-29,2020,2, Monthly,14.48,15040572.0,41.83,Rural,-2.539999999999999,9752229.0,0.21000000000000085,6.48
Rajasthan,2020-03-31,2020,3, Monthly,9.47,15059769.0,39.47,Rural,-9.069999999999999,10094858.0,-0.240000000000002,-5.01
Rajasthan,2020-04-30,2020,4, Monthly,12.25,13051219.0,35.21,Rural,-23.28,10118296.0,5.640000000000001,2.7799999999999994
Rajasthan,2020-05-31,2020,5, Monthly,10.45,15586833.0,41.11,Rural,-14.900000000000002,11361347.0,4.399999999999999,-1.8000000000000007
Rajasthan,2020-06-30,2020,6, Monthly,13.86,16076978.0,43.98,Rural,0.8200000000000003,10801194.0,4.719999999999999,3.41
Sikkim,2019-10-31,2019,10, Monthly,5.48,146688.0,44.06,Rural,-4.199999999999999,58714.0,-2.9099999999999966,
Sikkim,2019-11-30,2019,11, Monthly,13.11,162426.0,53.04,Rural,9.07,54675.0,-0.759999999999998,7.629999999999999
Sikkim,2019-12-31,2019,12, Monthly,1.0,161647.0,46.3,Rural,-6.37,73612.0,1.0599999999999952,-12.11
Sikkim,2020-04-30,2020,4, Monthly,0.0,133399.0,37.72,Rural,-5.77,51494.0,-2.5900000000000034,-1.0
Sikkim,2020-06-30,2020,6, Monthly,5.81,141313.0,42.36,Rural,3.1799999999999997,65044.0,6.509999999999998,5.81
Tamil Nadu,2019-05-31,2019,5, Monthly,0.97,15844698.0,49.44,Rural,0.07999999999999996,4046618.0,12.129999999999995,
Tamil Nadu,2019-06-30,2019,6, Monthly,0.92,16375303.0,50.99,Rural,-0.64,4056558.0,11.830000000000005,-0.04999999999999993
Tamil Nadu,2019-07-31,2019,7, Monthly,6.01,16455928.0,53.94,Rural,2.8299999999999996,4401514.0,15.049999999999997,5.09
Tamil Nadu,2019-08-31,2019,8, Monthly,2.91,16463931.0,52.17,Rural,-6.619999999999999,4530838.0,11.04,-3.0999999999999996
Tamil Nadu,2019-09-30,2019,9, Monthly,1.71,14595441.0,45.62,Rural,-0.15000000000000013,2692617.0,7.859999999999999,-1.2000000000000002
Tamil Nadu,2019-10-31,2019,10, Monthly,1.46,15595647.0,48.55,Rural,0.33000000000000007,3371699.0,10.129999999999995,-0.25
Tamil Nadu,2019-11-30,2019,11, Monthly,2.46,16223430.0,50.95,Rural,-0.18999999999999995,4493478.0,13.57,1.0
Tamil Nadu,2019-12-31,2019,12, Monthly,3.73,15356938.0,48.8,Rural,-4.32,3096549.0,7.509999999999998,1.27
Tamil Nadu,2020-01-31,2020,1, Monthly,1.18,14954646.0,46.23,Rural,-0.8699999999999999,3027651.0,8.589999999999996,-2.55
Tamil Nadu,2020-02-29,2020,2, Monthly,1.17,15828488.0,48.86,Rural,-2.14,4086387.0,11.380000000000003,-0.010000000000000009
Tamil Nadu,2020-03-31,2020,3, Monthly,6.36,15848590.0,51.56,Rural,-0.09999999999999964,4866412.0,15.39,5.19
Tamil Nadu,2020-04-30,2020,4, Monthly,53.19,5086200.0,33.05,Rural,7.640000000000001,453233.0,6.8799999999999955,46.83
Tamil Nadu,2020-05-31,2020,5, Monthly,38.73,5768342.0,28.6,Rural,12.779999999999998,34421.0,4.830000000000002,-14.46
Tamil Nadu,2020-06-30,2020,6, Monthly,2.06,10169115.0,31.49,Rural,-22.87,2428110.0,-0.11000000000000298,-36.669999999999995
Telangana,2019-05-31,2019,5, Monthly,2.23,11053353.0,61.74,Rural,0.71,5492704.0,17.15,
Telangana,2019-06-30,2019,6, Monthly,5.92,10728822.0,62.19,Rural,4.49,5045473.0,16.759999999999998,3.69
Telangana,2019-07-31,2019,7, Monthly,2.45,11538688.0,64.4,Rural,-1.2799999999999998,6106185.0,20.040000000000006,-3.4699999999999998
Telangana,2019-08-31,2019,8, Monthly,1.4,10743959.0,59.23,Rural,-2.7900000000000005,5199266.0,13.839999999999996,-1.0500000000000003
Telangana,2019-09-30,2019,9, Monthly,5.49,12636415.0,72.57,Rural,-0.7000000000000002,6967630.0,25.289999999999992,4.09
Telangana,2019-10-31,2019,10, Monthly,7.29,11375354.0,66.49,Rural,0.5499999999999998,6057013.0,21.979999999999997,1.7999999999999998
Telangana,2019-11-30,2019,11, Monthly,6.47,11265828.0,65.17,Rural,1.2399999999999993,5927709.0,21.300000000000004,-0.8200000000000003
Telangana,2019-12-31,2019,12, Monthly,1.35,11068056.0,60.61,Rural,-2.8699999999999997,5750274.0,17.479999999999997,-5.119999999999999
Telangana,2020-01-31,2020,1, Monthly,5.02,12065915.0,68.51,Rural,-1.4700000000000006,6522535.0,22.560000000000002,3.6699999999999995
Telangana,2020-02-29,2020,2, Monthly,9.02,11304474.0,66.92,Rural,2.2799999999999994,5782978.0,21.14,4.0
Telangana,2020-03-31,2020,3, Monthly,5.63,12028377.0,68.53,Rural,-0.46999999999999975,6715141.0,24.880000000000003,-3.3899999999999997
Telangana,2020-04-30,2020,4, Monthly,4.51,8793799.0,49.44,Rural,-5.99,5415368.0,20.389999999999997,-1.12
Telangana,2020-05-31,2020,5, Monthly,34.01,7508747.0,61.0,Rural,-2.5600000000000023,4399917.0,23.369999999999997,29.5
Telangana,2020-06-30,2020,6, Monthly,19.3,8891181.0,58.97,Rural,12.38,4313186.0,21.29,-14.709999999999997
Tripura,2019-05-31,2019,5, Monthly,29.25,1019549.0,64.47,Rural,-5.439999999999998,596422.0,-5.030000000000001,
Tripura,2019-06-30,2019,6, Monthly,26.64,1107013.0,67.4,Rural,1.0500000000000007,698275.0,8.600000000000009,-2.6099999999999994
Tripura,2019-07-31,2019,7, Monthly,22.47,1052597.0,60.54,Rural,-3.34,642014.0,1.4399999999999977,-4.170000000000002
Tripura,2019-08-31,2019,8, Monthly,25.49,975501.0,58.29,Rural,-7.960000000000004,606524.0,-0.7800000000000011,3.0199999999999996
Tripura,2019-09-30,2019,9, Monthly,30.23,1034408.0,65.9,Rural,-3.34,616365.0,-1.0,4.740000000000002
Tripura,2019-10-31,2019,10, Monthly,27.54,1113764.0,68.21,Rural,0.8699999999999974,698956.0,8.209999999999994,-2.6900000000000013
Tripura,2019-11-30,2019,11, Monthly,25.25,1084633.0,64.29,Rural,-1.8999999999999986,656933.0,2.1500000000000057,-2.289999999999999
Tripura,2019-12-31,2019,12, Monthly,26.53,1046878.0,63.02,Rural,-6.949999999999996,647451.0,-0.38999999999999346,1.2800000000000011
Tripura,2020-01-31,2020,1, Monthly,31.91,1057975.0,68.61,Rural,-2.4599999999999973,607820.0,-3.6500000000000057,5.379999999999999
Tripura,2020-02-29,2020,2, Monthly,26.22,1169347.0,69.88,Rural,-7.660000000000004,754008.0,3.839999999999989,-5.690000000000001
Tripura,2020-03-31,2020,3, Monthly,31.61,1060946.0,68.28,Rural,5.919999999999998,610675.0,4.719999999999999,5.390000000000001
Tripura,2020-04-30,2020,4, Monthly,43.64,675083.0,52.63,Rural,8.759999999999998,378652.0,4.980000000000004,12.030000000000001
Tripura,2020-05-31,2020,5, Monthly,14.71,911789.0,46.9,Rural,-2.0700000000000003,526790.0,-1.4100000000000037,-28.93
Tripura,2020-06-30,2020,6, Monthly,18.84,1106978.0,59.74,Rural,-8.629999999999999,715963.0,3.5700000000000003,4.129999999999999
Uttar Pradesh,2019-05-31,2019,5, Monthly,10.26,43287808.0,39.96,Rural,-4.140000000000001,29896564.0,-0.46999999999999886,
Uttar Pradesh,2019-06-30,2019,6, Monthly,11.13,42276572.0,39.32,Rural,-0.48999999999999844,28652120.0,-0.4299999999999997,0.870000000000001
Uttar Pradesh,2019-07-31,2019,7, Monthly,9.19,42697000.0,38.78,Rural,-2.610000000000001,28834569.0,-1.6499999999999986,-1.9400000000000013
Uttar Pradesh,2019-08-31,2019,8, Monthly,11.47,43298746.0,40.24,Rural,-3.26,29718505.0,-0.6299999999999955,2.280000000000001
Uttar Pradesh,2019-09-30,2019,9, Monthly,6.45,44198762.0,38.79,Rural,-7.13,30675792.0,-1.2800000000000011,-5.0200000000000005
Uttar Pradesh,2019-10-31,2019,10, Monthly,10.18,42833265.0,39.07,Rural,-0.16999999999999993,28894962.0,-0.6400000000000006,3.7299999999999995
Uttar Pradesh,2019-11-30,2019,11, Monthly,6.94,43261530.0,38.01,Rural,-4.37,29132642.0,-2.5900000000000034,-3.2399999999999993
Uttar Pradesh,2019-12-31,2019,12, Monthly,8.43,44640087.0,39.77,Rural,-3.9399999999999995,30782887.0,-0.4399999999999977,1.4899999999999993
Uttar Pradesh,2020-01-31,2020,1, Monthly,6.06,45777509.0,39.67,Rural,-6.28,32121259.0,0.14999999999999858,-2.37
Uttar Pradesh,2020-02-29,2020,2, Monthly,8.12,44257432.0,39.13,Rural,-3.530000000000001,30454333.0,-0.4099999999999966,2.0599999999999996
Uttar Pradesh,2020-03-31,2020,3, Monthly,9.37,43086706.0,38.53,Rural,-2.950000000000001,29197074.0,-1.4699999999999989,1.25
Uttar Pradesh,2020-04-30,2020,4, Monthly,19.92,39970677.0,40.37,Rural,-7.02,29026298.0,2.6299999999999955,10.550000000000002
Uttar Pradesh,2020-05-31,2020,5, Monthly,16.89,38640999.0,37.52,Rural,-15.170000000000002,27529513.0,-3.5799999999999983,-3.030000000000001
Uttar Pradesh,2020-06-30,2020,6, Monthly,8.51,41908909.0,36.89,Rural,-4.540000000000001,28700185.0,-1.2000000000000028,-8.38
Uttarakhand,2019-05-31,2019,5, Monthly,1.63,2108044.0,37.47,Rural,-7.54,1431247.0,11.14,
Uttarakhand,2019-06-30,2019,6, Monthly,4.65,2021553.0,37.01,Rural,-0.040000000000000036,1114664.0,3.469999999999999,3.0200000000000005
Uttarakhand,2019-07-31,2019,7, Monthly,5.74,2000524.0,36.97,Rural,-1.2000000000000002,1140624.0,4.490000000000002,1.0899999999999999
Uttarakhand,2019-08-31,2019,8, Monthly,6.11,1911380.0,35.39,Rural,-1.3199999999999994,1087413.0,4.18,0.3700000000000001
Uttarakhand,2019-09-30,2019,9, Monthly,3.47,2157845.0,38.79,Rural,-6.149999999999999,1446695.0,11.279999999999998,-2.64
Uttarakhand,2019-10-31,2019,10, Monthly,4.83,2027662.0,36.9,Rural,0.11000000000000032,1102488.0,3.030000000000001,1.3599999999999999
Uttarakhand,2019-11-30,2019,11, Monthly,5.56,2007113.0,36.73,Rural,-0.7800000000000002,1102210.0,3.1199999999999974,0.7299999999999995
Uttarakhand,2019-12-31,2019,12, Monthly,4.52,1947566.0,35.19,Rural,-2.87,1102787.0,3.539999999999999,-1.04
Uttarakhand,2020-01-31,2020,1, Monthly,4.17,1986386.0,35.69,Rural,-4.75,1261133.0,8.139999999999997,-0.34999999999999964
Uttarakhand,2020-02-29,2020,2, Monthly,4.85,2057523.0,37.16,Rural,-0.4300000000000006,1094115.0,2.049999999999997,0.6799999999999997
Uttarakhand,2020-04-30,2020,4, Monthly,3.66,1972074.0,35.04,Rural,-9.52,1224033.0,5.449999999999999,-1.1899999999999995
Uttarakhand,2020-05-31,2020,5, Monthly,3.57,1915482.0,33.94,Rural,-13.79,1136892.0,1.6699999999999946,-0.0900000000000003
Uttarakhand,2020-06-30,2020,6, Monthly,10.71,1675441.0,32.0,Rural,5.630000000000001,685971.0,-3.6099999999999994,7.140000000000001
West Bengal,2019-05-31,2019,5, Monthly,6.02,23452875.0,46.41,Rural,-1.2300000000000004,12146698.0,0.03999999999999915,
West Bengal,2019-06-30,2019,6, Monthly,5.85,25543465.0,50.36,Rural,-1.5300000000000002,14931967.0,6.850000000000001,-0.16999999999999993
West Bengal,2019-07-31,2019,7, Monthly,5.62,24857807.0,48.78,Rural,-2.29,14077978.0,4.399999999999999,-0.22999999999999954
West Bengal,2019-08-31,2019,8, Monthly,5.58,24924827.0,48.79,Rural,-1.6899999999999995,13468334.0,2.019999999999996,-0.040000000000000036
West Bengal,2019-09-30,2019,9, Monthly,5.26,25610773.0,49.87,Rural,-2.5300000000000002,14452124.0,4.1299999999999955,-0.3200000000000003
West Bengal,2019-10-31,2019,10, Monthly,6.78,24353018.0,48.09,Rural,-1.0499999999999998,13789332.0,4.840000000000003,1.5200000000000005
West Bengal,2019-11-30,2019,11, Monthly,5.83,25630359.0,50.0,Rural,-0.7800000000000002,14861897.0,6.560000000000002,-0.9500000000000002
West Bengal,2019-12-31,2019,12, Monthly,5.79,24906239.0,48.47,Rural,-1.4500000000000002,13570543.0,2.5,-0.040000000000000036
West Bengal,2020-01-31,2020,1, Monthly,6.79,24612171.0,48.3,Rural,-0.47999999999999954,13403554.0,2.9099999999999966,1.0
West Bengal,2020-02-29,2020,2, Monthly,3.78,26093009.0,49.51,Rural,-3.77,15221841.0,5.419999999999995,-3.0100000000000002
West Bengal,2020-03-31,2020,3, Monthly,7.02,25097812.0,49.18,Rural,0.34999999999999964,14291707.0,5.839999999999996,3.2399999999999998
West Bengal,2020-04-30,2020,4, Monthly,18.32,17639370.0,39.27,Rural,2.6899999999999995,8339904.0,-1.9299999999999997,11.3
West Bengal,2020-05-31,2020,5, Monthly,18.43,19115772.0,42.53,Rural,3.209999999999999,9874869.0,1.8599999999999994,0.10999999999999943
West Bengal,2020-06-30,2020,6, Monthly,4.94,21225887.0,40.44,Rural,-4.919999999999999,12136956.0,2.8699999999999974,-13.489999999999998
Andhra Pradesh,2019-05-31,2019,5,Monthly,6.09,4788661.0,37.45,Urban,-2.44,7210478.0,5.789999999999999,5.24
Andhra Pradesh,2019-06-30,2019,6,Monthly,3.8,4824630.0,36.76,Urban,-0.75,6931251.0,5.289999999999999,-2.29
Andhra Pradesh,2019-07-31,2019,7,Monthly,5.64,4657443.0,36.1,Urban,-1.8899999999999997,7429264.0,7.399999999999999,1.8399999999999999
Andhra Pradesh,2019-08-31,2019,8,Monthly,4.61,4743179.0,36.29,Urban,-1.2900000000000005,7542514.0,7.68,-1.0299999999999994
Andhra Pradesh,2019-09-30,2019,9,Monthly,6.01,4733996.0,36.69,Urban,-0.8399999999999999,7522766.0,7.990000000000002,1.3999999999999995
